2.988557815551757812e+00,1.411245346069335938e+01
3.601509094238281250e+00,1.320488357543945312e+01
3.448414802551269531e+00,1.132529830932617188e+01
2.869762420654296875e+00,1.050834655761718750e+01
2.724594116210937500e+00,1.133394622802734375e+01
3.093889236450195312e+00,1.163392257690429688e+01
3.389625549316406250e+00,1.302957916259765625e+01
1.623021125793457031e+00,6.262069225311279297e+00
2.723560333251953125e+00,1.013027191162109375e+01
2.948484420776367188e+00,1.013105583190917969e+01
3.913705825805664062e+00,1.297008132934570312e+01
2.823798179626464844e+00,1.039178276062011719e+01
2.036087036132812500e+00,1.483659172058105469e+01
5.366392135620117188e-01,3.224730014801025391e+00
3.393497467041015625e+00,1.144569778442382812e+01
1.537956237792968750e+00,6.408122539520263672e+00
1.552152633666992188e+00,7.192217350006103516e+00
3.341684341430664062e+00,1.239789009094238281e+01
3.449882507324218750e+00,1.362015342712402344e+01
1.111438751220703125e+00,6.020531177520751953e+00
3.289308547973632812e+00,1.269497871398925781e+01
1.041855812072753906e+00,4.926706790924072266e+00
2.860808372497558594e+00,1.043243408203125000e+01
9.008865356445312500e-01,4.381626605987548828e+00
3.370454788208007812e+00,1.147293853759765625e+01
1.713053703308105469e+00,6.470143795013427734e+00
3.204126358032226562e+00,1.405012893676757812e+01
2.446864128112792969e+00,8.711568832397460938e+00
2.792655944824218750e+00,1.137599182128906250e+01
2.599205017089843750e+00,9.141902923583984375e+00
2.287282943725585938e+00,8.943368911743164062e+00
3.224657058715820312e+00,1.382227897644042969e+01
3.159273147583007812e+00,1.064548301696777344e+01
3.635858535766601562e+00,1.178852272033691406e+01
4.229927062988281250e-02,1.622961521148681641e+00
8.328580856323242188e-01,4.075779438018798828e+00
1.547453880310058594e+00,7.343648433685302734e+00
3.517618179321289062e+00,1.279383277893066406e+01
3.149763107299804688e+00,1.085951805114746094e+01
2.920938491821289062e+00,1.359369277954101562e+01
1.853331565856933594e+00,8.072671890258789062e+00
2.386301040649414062e+00,9.404428482055664062e+00
4.112319946289062500e-01,2.668568134307861328e+00
3.028928756713867188e+00,1.263537216186523438e+01
nan,9.010107040405273438e+00
1.863249778747558594e+00,7.899635791778564453e+00
2.578222274780273438e+00,9.717453002929687500e+00
3.087713241577148438e+00,1.047549057006835938e+01
3.163949966430664062e+00,1.148128890991210938e+01
1.780031204223632812e+00,7.903177738189697266e+00
1.677400588989257812e+00,7.470513820648193359e+00
3.061937332153320312e+00,1.234643745422363281e+01
3.143484115600585938e+00,1.402638816833496094e+01
